Actor,file_name,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,ZCR,emotion
Actor_21,03-01-04-01-01-01-21.wav,-690.59326,83.641594,5.5532336,18.508171,8.995994,15.054207,-7.89164,8.149052,-0.8706094,-6.84864,-4.507333,-2.4302564,-0.15790907,-3.0220864,-4.766432,1.1029254,-1.9101284,-1.242472,0.82064575,-4.547208,0.056360225866336634,sad
Actor_19,03-01-01-01-01-02-19.wav,-748.77057,94.283585,13.172687,23.818283,7.978391,15.245955,1.0013418,9.203764,-4.628801,-3.8384087,-5.7266774,-0.49448144,4.578367,-2.8966718,1.5791527,4.623046,1.4067087,-1.587849,3.1381524,2.9154217,0.04451229697779605,neutral
Actor_07,03-01-03-02-01-02-07.wav,-469.40402,72.412445,-14.685673,11.758047,2.7314086,12.90853,-15.329282,-5.5797715,-9.356756,-3.3137844,-5.561155,0.23645261,-3.3300798,-3.8974447,-0.68081486,1.8767754,-5.864678,0.9157666,0.9690267,-3.764843,0.08749510430408972,happy
Actor_20,03-01-03-01-01-01-20.wav,-595.36053,53.898674,-14.657289,4.079139,-2.3002152,-0.9895492,-14.506567,-2.5397744,-9.126775,-13.126265,-4.5705442,-5.004628,-8.157405,-3.6145306,-3.6743774,-7.7395525,-2.8415759,-2.3639255,-7.8026853,-2.742164,0.04568959431475904,happy
Actor_03,03-01-08-01-01-01-03.wav,-595.92633,78.55345,-12.423607,3.734453,-5.9745574,3.3046634,-7.769447,-2.8236907,-16.835426,-5.3281097,-5.7895026,-8.341511,-2.3362744,-1.2624773,-6.353266,-0.9632468,-3.1702442,-4.601618,-3.8231936,-3.7314117,0.05934544613486842,surprised
Actor_19,03-01-07-02-02-01-19.wav,-452.16623,35.14191,-23.503103,24.011532,-15.855396,-6.781456,-8.151766,2.8431451,-14.55591,-7.523597,-3.4244423,-4.214543,-2.249654,-1.621615,-4.1679425,-0.3971362,-6.207454,-1.3632022,1.9219172,-1.1198758,0.09097528872282609,disgust
Actor_14,03-01-07-01-02-02-14.wav,-600.70386,52.258972,-2.8908947,9.503267,-7.4385076,-3.8364604,-14.707506,-0.53597987,-16.238792,-7.7469363,-6.1909113,-7.265546,-7.0271573,-3.7804563,-3.78407,-4.4234247,-4.037208,-3.2892752,-6.766262,-4.744777,0.0823636674611582,disgust
Actor_09,03-01-02-02-02-01-09.wav,-740.17645,103.091484,9.369387,30.884558,17.233189,22.836563,1.9232926,3.1272447,-2.7031004,-1.9183567,5.4510713,5.070609,-1.9334942,4.0582886,3.505583,-0.24886589,-1.2720326,2.3860695,0.45786574,-1.8867188,0.0535796349789916,calm
Actor_18,03-01-07-01-01-02-18.wav,-580.3468,60.67309,-2.8507252,1.5516608,-5.002619,-0.5919373,-9.869601,3.4721246,-7.870003,-9.810647,-8.249761,-1.4261526,0.56429964,-8.47894,-5.404503,-0.37707648,-4.4638205,-3.8268833,-5.5785537,-6.7433615,0.04868112933573299,disgust
Actor_15,03-01-06-02-01-01-15.wav,-533.5133,66.688835,-4.343951,14.813295,5.784684,17.014475,-4.6819863,4.4333916,2.3213537,0.98243415,-1.335149,3.3239696,1.1632718,-0.1355564,2.0278878,3.3410208,0.30478442,2.6996036,3.3833485,-0.48232535,0.04005310253594249,fearful
Actor_05,03-01-01-01-02-01-05.wav,-717.5823,78.185074,5.866374,13.89903,9.541054,13.190981,-4.5445075,6.119659,-1.2851961,-4.528586,-3.6096148,2.6806614,2.2844653,1.0578865,0.88083476,-0.2735751,-0.4044246,0.5136441,2.8605409,-1.0244572,0.06303358569587629,neutral
Actor_11,03-01-05-01-01-01-11.wav,-570.80414,64.99627,2.8052137,17.679733,-0.6299579,10.008672,-4.0452495,5.4957833,0.06196179,0.21514085,-2.9295425,-1.2619098,1.9666748,0.826366,-2.6855333,0.6521931,-0.9558289,0.85930413,0.99977744,-1.478767,0.053319445728550297,angry
Actor_18,03-01-05-02-02-02-18.wav,-401.084,25.331026,-38.479202,-5.0326467,-18.697584,-8.060392,-9.078774,-1.3143599,-5.6630855,-5.093983,-6.768844,-4.863029,-5.6504097,-7.6602974,-1.8838512,3.4678214,7.4847555,10.812482,10.293391,2.2370646,0.07747845673680905,angry
Actor_22,03-01-08-01-01-02-22.wav,-602.3053,61.9714,-9.374261,0.07773893,-7.9333224,3.2238536,-12.568552,-6.563224,-9.380169,-7.5208735,-9.826356,-3.3657813,-2.1146266,-10.018361,-5.6913176,-1.603508,-10.4141035,1.1479576,-3.6172729,-4.6696076,0.06920038479477612,surprised
Actor_24,03-01-06-02-02-01-24.wav,-481.2888,26.917099,-27.858831,-5.0181937,-16.005667,-2.8538034,-15.965476,-11.86239,-14.074583,-13.365931,-6.837284,0.2900229,0.60857415,5.8059464,11.164665,10.550004,7.6059484,5.767255,-4.3812156,-4.9936056,0.08734311436760354,fearful
Actor_22,03-01-06-02-01-01-22.wav,-529.67175,50.038105,-23.27859,1.3075831,-10.355022,-1.2888883,-12.902332,-11.063309,-11.848652,-9.885729,-10.412309,-2.9315245,-6.4587045,-10.100991,-7.198637,-1.363375,-8.247986,0.037588183,-2.0620923,-7.235261,0.08129955690298507,fearful
Actor_12,03-01-06-02-01-01-12.wav,-455.34348,53.560013,-16.697,-0.08248336,-7.089503,5.9812117,-13.340648,-0.5528688,-5.342533,-8.68628,-2.8004944,5.1185446,-1.8746933,-5.8605666,-1.3617395,-1.6816357,1.4337809,10.105911,11.083876,9.337569,0.045798277243589744,fearful
Actor_08,03-01-02-01-02-01-08.wav,-734.58673,76.02552,18.408405,27.65915,8.235409,18.009077,-2.1107478,15.266913,-5.8784995,-0.98352444,1.0556158,-0.21209446,1.3765116,-2.2787738,-2.7641587,3.4451203,-2.0979207,-0.57704866,-1.276909,-1.3801216,0.05606996501150307,calm
Actor_23,03-01-03-01-02-02-23.wav,-633.64557,60.97282,-5.92939,11.02103,-1.3557146,12.647052,-7.3447948,-1.6585548,-2.8772383,-6.864091,-7.992745,-2.8469512,-0.43865573,-3.6068206,-3.5799768,-0.92575103,-5.250814,-3.0592477,0.4726297,-2.2045107,0.042082845582247556,happy
Actor_10,03-01-05-02-01-01-10.wav,-387.10577,57.350224,-14.919951,-1.1047064,-0.76392233,-2.6003342,-15.092123,-2.0791073,-9.92163,-10.112857,-3.5207872,-4.5788155,-5.3045206,-7.2773886,-3.8202465,-3.3403242,-7.2191734,-1.1736195,-4.6564074,-5.434352,0.0812514947385204,angry
Actor_25,03-01-03-01-01-01-25.wav,-96.15101,62.467636,17.287594,7.0795693,-1.7585281,-3.6364813,-11.759128,-1.7272357,-4.907925,-4.8065004,-2.7204,-2.5094917,-5.584426,-6.975676,-7.004298,-6.2417707,-6.9587965,-5.1653404,-6.411472,-4.1737447,0.18106470352564102,happy
Actor_08,03-01-06-02-01-02-08.wav,-478.3167,43.46618,-21.455143,1.4111396,1.1486086,1.112038,-15.069955,5.2670174,-7.6467657,-9.6517515,0.41652066,1.7362399,-3.2425294,-1.6006871,-3.6144018,0.48995605,0.04270956,1.7957412,2.902862,5.1044593,0.07108494492827869,fearful
Actor_12,03-01-02-02-02-01-12.wav,-701.5932,69.74202,2.556649,15.458294,-4.4937077,12.849492,-10.054173,4.526251,-8.399968,-6.1357107,-3.5517151,-5.489461,-6.6262507,0.2936097,-5.777333,-7.8908176,-3.2816668,0.65910184,-6.29928,-7.9272933,0.09694539040242166,calm
Actor_02,03-01-07-01-01-02-02.wav,-676.8212,79.525734,-12.700563,8.421185,-1.8144245,-0.3652036,-5.796458,1.6079458,-12.252427,-7.24475,-3.7815435,-0.1159506,-3.911265,-3.8619099,-2.9501412,-6.477373,-0.36164117,-2.3343136,-4.5076113,-3.1929011,0.05931113682184751,disgust
Actor_19,03-01-06-01-01-01-19.wav,-641.9524,76.72192,-5.4125953,19.414808,2.659499,14.859798,-7.047138,5.52539,-10.666487,-2.3601892,-3.246602,-3.5745661,4.055771,-6.3264856,-4.3110604,2.8206987,-0.9000998,-2.8883457,0.31639546,-0.46871704,0.05981725933908046,fearful
Actor_04,03-01-04-01-01-01-04.wav,-714.926,58.92017,-2.26138,10.7485695,0.063996665,4.058053,-10.326864,3.746149,-9.372711,-5.7699,-7.4116015,-5.204499,-3.6649158,-3.7844355,-7.8740916,-3.3733952,-1.7017779,-3.694085,-3.9224281,-4.60313,0.06565374060522151,sad
Actor_02,03-01-06-01-02-02-02.wav,-590.8616,50.688057,-24.538645,-3.3477857,-7.2955213,0.3506409,-15.734378,-3.093022,-17.794012,-10.360826,-3.7984352,-3.4389184,-9.616912,-5.9307113,-7.305561,-2.4053574,-0.3552994,-5.276061,-7.654717,-1.9498909,0.09428418803418803,fearful
Actor_08,03-01-03-01-01-01-08.wav,-680.248,80.759995,-2.6151357,10.746902,11.002704,12.974259,-5.2417607,8.461748,-5.49921,-1.4153497,2.758783,-1.7341852,-0.3749256,0.11409196,-3.9382486,2.0509174,-1.2585579,0.028768059,-1.6452127,-2.623701,0.06326284669452888,happy
Actor_24,03-01-07-01-01-01-24.wav,-621.3296,80.87564,-16.834042,1.472287,-4.6813755,-7.594969,-15.361413,-4.4966345,-9.749239,-9.401145,-8.074179,-5.2370496,-4.171108,-6.5250306,-0.63449943,-5.7988763,-3.3263538,-1.51702,-3.937544,-5.921086,0.045794496441831686,disgust
Actor_22,03-01-01-01-01-02-22.wav,-691.59784,60.5276,-1.5540606,10.381246,-4.6274877,12.683829,-8.411634,-3.2070198,-5.7260647,-7.8658857,-4.9420195,-4.4124484,1.306582,-6.949252,-3.553807,-1.3189548,-3.7076488,2.7629125,-6.183906,-3.6515117,0.0670109326625387,neutral
Actor_21,03-01-02-02-01-01-21.wav,-648.2008,88.65393,3.8540838,18.683939,10.469301,17.142677,-6.1051025,6.6426463,-3.6502275,-3.9732049,-1.0573771,1.1016378,3.390834,0.39376637,-1.5500433,3.6527312,3.2799492,-0.3912857,0.2120921,-1.3979404,0.06315190741356383,calm
Actor_07,03-01-03-02-02-01-07.wav,-525.0778,91.01579,-13.52292,5.6760387,3.8942118,14.811387,-18.78126,-4.965507,-6.936727,-9.46572,-6.834322,3.474491,-6.4883423,-4.164402,-0.11832494,1.7943422,-4.994242,-3.710969,-1.4670912,-4.5903335,0.05290057099274406,happy
Actor_16,03-01-03-02-02-01-16.wav,-553.28174,49.693657,-11.473609,7.8105474,-2.1559625,1.4664524,-15.874311,-7.1222897,-11.199352,-6.842703,-5.6890745,-1.3729374,-8.52939,-8.677088,-3.7430506,-3.9566567,-7.429998,-1.836551,-5.5687637,-5.1439605,0.08178848870056497,happy
Actor_11,03-01-07-02-02-02-11.wav,-572.6427,67.05291,8.615544,20.611252,-1.143088,7.117086,-3.8800275,6.206889,-2.2448645,-0.6360552,-3.2924426,-0.93220204,2.454784,0.41235673,-4.2696786,-1.2944525,-2.692965,0.6238256,-3.4837751,-3.5262473,0.05921418714387464,disgust
Actor_16,03-01-02-01-02-02-16.wav,-671.11945,58.30773,4.466759,16.33403,0.37182352,7.974557,-11.2577715,-3.5403695,-9.353854,-3.274194,-1.3890245,-3.0548358,-5.4166956,-5.867499,-2.0536633,-2.7170413,-6.136542,-2.425904,-5.2195325,-2.9311419,0.06720306838768116,calm
Actor_10,03-01-05-01-02-02-10.wav,-529.8806,81.08531,-6.0262175,5.742434,0.8521981,5.579107,-12.371506,3.1703913,-17.437128,-9.6819315,1.3312438,-4.5921707,-3.9383197,-4.144,-0.41097692,-3.0239956,-4.0544057,0.8100916,-3.9898257,-1.6920531,0.10418386557667526,angry
Actor_07,03-01-03-01-02-02-07.wav,-648.88885,93.78957,-5.750033,11.752817,6.618403,14.632291,-5.8672814,-0.84166086,-10.115384,-5.070194,2.3150814,0.7428993,-3.6212878,-2.4947,3.4817948,3.9322407,-6.822946,0.17610769,2.6767612,-4.14431,0.075421142578125,happy
Actor_25,03-01-03-01-02-01-25.wav,-147.25441,57.74763,22.793848,9.137232,2.3820393,-10.7986965,-7.136044,-4.880158,-4.762953,-3.4203057,-3.0587878,-4.734482,-3.8014839,-5.3226767,-8.132995,-3.4558039,-7.374131,-4.9407725,-4.5834656,-2.8419158,0.20567996002906977,happy
Actor_01,03-01-01-01-01-02-01.wav,-719.1283,70.20157,1.168397,13.122543,7.83695,14.41129,-4.1113596,4.468973,-3.5393672,-3.6586072,-7.648504,-1.4770776,3.031821,-2.461868,0.59473425,0.9784503,-2.8361645,0.07381556,1.7593119,-2.0631857,0.05290441543530351,neutral
Actor_04,03-01-06-01-01-01-04.wav,-589.78467,48.458622,-17.03529,3.6782796,-7.4377565,-0.88238287,-10.65313,0.33379287,-10.826945,-13.163971,-6.807017,-2.859561,-5.5852356,-5.572129,-7.976414,-2.1098118,-0.79672,-3.795051,-3.977672,-2.11391,0.0804750504032258,fearful
Actor_12,03-01-03-01-01-01-12.wav,-634.9757,83.63217,-16.486906,5.4437294,2.4057446,7.3741636,-11.282814,1.9037896,-5.965931,-10.416774,-2.508238,-0.12234633,-4.9426627,-1.4106529,-3.464793,-6.82135,-3.8860853,1.9562721,-5.823008,-7.7739463,0.06753855738146551,happy
Actor_20,03-01-06-01-01-01-20.wav,-743.6188,42.450558,-8.277297,7.0143394,-1.8678908,-1.0172296,-9.626597,-4.5544486,-7.8926725,-7.5341415,-1.5218205,-4.238689,-6.1826186,-2.1522305,-3.5473216,-4.3367095,-2.182234,-1.8147376,-3.8714132,-3.9018497,0.04746312587535014,fearful
Actor_21,03-01-01-01-01-02-21.wav,-636.8203,82.71262,14.480187,15.6943035,10.175739,12.973735,-5.750061,6.175653,0.86277217,-5.633538,-3.6741252,-0.057745475,2.37004,-1.5384127,-1.2424192,2.093215,2.2218645,0.47174063,0.04468796,-0.5830198,0.06004550309986595,neutral
Actor_17,03-01-07-02-01-02-17.wav,-567.40234,55.708935,4.0557084,14.375594,0.07416877,12.371813,-0.76935047,2.6919892,-4.281221,-0.87667304,-2.5016265,3.2053337,-0.9373792,-5.0502877,1.9309686,1.3126448,-1.9590831,-0.07187357,-1.368141,-1.7570754,0.05773801219706633,disgust
Actor_22,03-01-08-02-01-01-22.wav,-594.22046,57.664925,-10.952657,2.499671,-11.504056,3.8562872,-11.379861,-6.312739,-8.993091,-8.512724,-10.903525,-0.3830138,-1.262728,-9.04428,-7.408104,-2.0828736,-8.574569,1.0642347,-4.5085273,-5.0382504,0.07610774253731344,surprised
Actor_21,03-01-07-02-02-02-21.wav,-618.6751,85.83496,-1.0958576,18.13473,8.961025,20.293146,-6.4913483,5.161734,2.2617812,-4.3415275,-4.1624107,4.018547,4.613577,2.037133,-1.6856931,3.6140137,3.221728,1.6365004,1.2535765,-2.018941,0.0665135933310992,disgust
Actor_20,03-01-03-02-01-02-20.wav,-520.1623,63.045876,-38.493347,-2.7349515,-10.855651,-5.4346476,-22.02048,-5.6394944,-12.053558,-17.709774,-4.8577156,-6.3094006,-12.519988,-2.7497692,-2.1746478,-0.34848776,4.322252,2.3954847,-2.3144057,4.477289,0.08542867226175743,happy
Actor_25,03-01-01-01-02-02-25.wav,-229.35965,46.250793,16.081532,4.565985,3.94296,2.393503,-15.925249,-4.6837797,1.3392639,0.3856322,-5.438709,-5.5156393,-1.1592103,-5.101805,-7.5381055,-6.1553597,-5.240066,-2.1509671,-7.020371,-3.4637547,0.2184787326388889,neutral
Actor_09,03-01-02-02-01-02-09.wav,-806.15894,88.302795,21.558977,32.5593,21.130016,23.172148,9.770877,5.030427,-0.97694933,-0.065238595,8.438055,1.2884732,-0.42046496,4.940394,5.2360992,0.7989394,-0.6917528,4.513581,1.8181491,-0.9181197,0.05005563080495356,calm
Actor_10,03-01-08-02-02-02-10.wav,-463.9473,55.791977,-4.675094,4.4859447,-7.206392,4.994133,-12.510364,-1.9095056,-9.404054,-8.369539,-6.246582,-0.9484223,-4.934122,-9.064987,-5.1203012,-2.3353996,-8.05447,-1.3443539,-4.9039125,-6.300673,0.09430506743920973,surprised
Actor_14,03-01-05-01-01-02-14.wav,-605.04694,47.476833,-9.615088,6.7400126,-5.050027,-2.455464,-14.211083,3.2186136,-8.974826,-4.625892,-3.9941988,-3.1720202,-2.0450475,-2.5761385,-4.6337194,-1.2765586,-2.5624962,-1.5847458,-2.3298264,-0.8960838,0.0710729840158046,angry
Actor_01,03-01-04-01-02-01-01.wav,-766.6507,73.99263,2.4763808,10.077653,7.928804,11.792142,-5.2503986,4.0385647,-4.807725,-4.9669833,-7.7130537,-2.5745971,0.20226543,-1.4582433,-0.09136569,-0.90529317,-2.4779253,-1.9300303,0.17508851,-1.3837141,0.029216731572948327,sad
Actor_10,03-01-03-01-02-02-10.wav,-535.36005,66.8623,-6.2552166,4.612798,0.13215058,3.6647987,-16.212788,-2.6981525,-13.526981,-13.774392,-4.1546564,-0.374064,-7.143915,-8.474545,-1.9465564,-1.8022832,-7.8600826,-1.5357479,-2.2883532,-3.449911,0.1259937225439297,happy
Actor_11,03-01-06-02-01-01-11.wav,-512.7294,64.373215,-9.571567,12.608449,-2.8773801,7.5383162,-6.5301986,1.5481303,-2.0637116,-4.56417,-7.9781766,-3.5056963,-0.92177474,1.737605,-3.0843246,-0.6417345,-3.638234,-2.564407,0.21983819,-2.5341885,0.06297854806893688,fearful
Actor_18,03-01-01-01-01-01-18.wav,-776.58417,67.14871,8.780921,14.383939,-0.13287804,10.260218,-13.132438,6.926582,-9.562615,-9.002353,-1.769607,-4.1137323,1.7367761,-4.768309,-5.6059594,-1.8326869,-0.32179782,1.0986851,-8.030909,-2.68139,0.03230594564800614,neutral
Actor_19,03-01-06-01-01-02-19.wav,-676.4827,74.90651,-1.6572165,19.116383,2.487481,16.94844,-0.28365022,2.3306258,-9.0218935,-2.94901,-0.015783804,-0.3843228,2.2624052,-1.3346555,-1.7220836,2.996901,1.3611696,0.5365506,3.3885546,3.4745107,0.05178452697568389,fearful
Actor_08,03-01-01-01-01-01-08.wav,-724.56476,79.07821,8.611061,21.369987,9.2174425,15.374386,-6.712665,13.984431,-6.3313217,-2.7364106,4.1792,-2.754071,2.254231,-1.6944289,-3.7839956,2.4422247,1.0481606,-0.28949752,-0.42013225,-0.9026593,0.05801493636018237,neutral
Actor_11,03-01-07-02-01-01-11.wav,-583.4716,63.945915,4.8079696,21.99493,3.5129385,11.254562,-3.1552868,8.18498,-1.1488978,0.14680982,-4.976991,-0.8577298,4.9166393,2.3366573,-3.0411296,2.1354344,-0.72978103,1.9011576,-0.75096124,-1.5548197,0.0661217612044818,disgust
Actor_04,03-01-02-01-02-01-04.wav,-680.5748,71.79892,-4.8794627,10.461559,-3.7088158,1.5598109,-9.661984,1.6067384,-13.271084,-6.7645698,-7.330808,-3.6532454,-2.5148883,-4.9103866,-6.2094245,-0.52350616,-3.5047002,-4.313546,-4.0711823,-3.0465658,0.05764296187683284,calm
Actor_18,03-01-06-02-01-01-18.wav,-502.31,49.06056,-26.738482,-3.0020971,-14.048622,2.0120971,-13.700608,-4.179733,-6.120668,-11.116525,-12.501085,-0.3059802,0.96538705,-8.640902,-7.2570047,0.9246637,-3.455705,-2.6763623,-0.056787476,-0.7132373,0.09057825854700854,fearful
Actor_24,03-01-04-02-01-01-24.wav,-596.4366,59.20478,-17.651644,-0.23580393,-4.144317,-5.2515464,-15.63252,-9.04494,-11.394492,-16.177055,-8.056587,0.09651594,-5.29196,-10.844539,-0.4623837,0.7636355,-8.467638,-1.997969,-0.8919308,-6.7650604,0.0687057827633172,sad
Actor_06,03-01-07-02-01-01-06.wav,-586.4936,50.82391,-20.859858,3.5630867,-6.354978,-1.5031475,-21.459646,-5.897205,-10.310334,-5.7842603,-6.885939,-1.4328071,-5.0612974,-7.4734015,-6.243112,-5.861914,-3.5211687,-1.0064734,-5.9511495,1.9479055,0.09173281830136139,disgust
Actor_15,03-01-08-01-01-02-15.wav,-608.353,75.15093,1.411789,6.4538217,8.308876,12.260499,-3.1845117,4.089925,1.1301134,-1.7833445,-1.8923495,2.1951156,0.6113624,-0.15073289,-1.381201,-0.65169686,-0.46320313,2.3867848,1.6379497,0.49740714,0.04953862712848297,surprised
Actor_23,03-01-02-01-02-01-23.wav,-689.0563,66.56982,3.8199277,9.127965,3.1023567,12.966516,-6.170267,2.5672946,-2.9062753,-2.3220894,-5.0395217,-2.6491957,1.3230158,-1.0146607,-5.36328,-0.6461271,-2.4486454,-1.9706819,0.18869284,-3.2852569,0.04456438337053571,calm
Actor_02,03-01-02-02-01-02-02.wav,-685.354,64.8416,-6.25909,9.039537,-1.8504004,1.9620016,-10.030852,4.2898245,-10.935776,-3.8740454,-4.0803866,-3.7543137,-1.8145919,-5.6399536,-7.0251303,-3.579532,-1.0998498,-4.364078,-5.6716914,-3.6655328,0.05344940427110818,calm
Actor_09,03-01-06-01-02-01-09.wav,-794.6928,68.686356,13.798,25.349663,11.023882,21.045523,4.947568,9.988978,-1.285741,0.6519009,6.0423574,4.813116,1.9056433,3.7706833,5.5400276,3.4262967,-1.3220537,4.1776795,4.911232,1.2945518,0.054680879237288135,fearful
Actor_06,03-01-04-01-01-02-06.wav,-760.2038,82.78668,-12.983112,13.90902,4.607139,11.596461,-11.681246,-7.0799108,-8.173424,-8.096255,2.2099776,-2.6249802,-3.0217106,-6.5483723,-4.003847,-0.32701337,-4.1734257,-4.105507,-4.298849,-5.484821,0.06698698687130178,sad
Actor_20,03-01-02-02-01-01-20.wav,-848.1974,58.638943,-3.791766,11.980078,1.5994995,4.44071,-8.27863,-1.8525985,-8.652187,-5.8538036,-2.2817152,-5.455067,-3.6883824,-2.7518816,-4.5604906,-0.57189363,-2.0313158,-4.3019767,-2.479643,-2.6789544,0.03645295282369146,calm
Actor_12,03-01-05-02-02-02-12.wav,-443.34454,56.854424,-10.043819,-0.5422423,-12.282593,5.850629,-11.562101,0.998383,-1.7785621,-5.93136,-4.5618477,2.0896974,-0.91341627,-3.5236206,-2.8952093,-3.6330228,-6.187449,-1.8844359,-2.1406152,-4.143724,0.07325575086805555,angry
Actor_19,03-01-07-02-02-02-19.wav,-487.29718,58.428097,-5.079902,19.668095,0.7257627,11.126463,-9.248844,7.092959,-5.965405,-0.4337868,-6.419025,-2.9487631,3.7218237,-1.2108057,-5.864687,2.298208,-1.1956649,-4.832435,-0.9529099,3.224024,0.07943587169276457,disgust
Actor_16,03-01-05-02-01-02-16.wav,-437.09802,43.614964,-16.250322,0.14796726,-4.1375465,-3.3201478,-14.91011,-0.6204229,-7.4736814,-12.08525,-7.4262543,1.1512308,-3.7715929,-8.029628,-1.6814191,-2.9330602,-7.0108314,-2.0114803,-4.693769,-0.28841284,0.0776130698005698,angry
Actor_22,03-01-07-01-01-02-22.wav,-635.91675,74.33158,-5.8530326,0.729237,-4.5874667,7.4948416,-11.306567,-3.9211223,-8.528216,-4.273745,-8.461239,-6.8140063,3.544157,-9.026803,-4.2890406,-0.40303656,-7.248639,-2.0247827,-2.8318434,-5.4227166,0.08090259989754098,disgust
Actor_10,03-01-04-02-01-01-10.wav,-549.6969,76.24895,-6.8534317,9.939269,6.331542,13.003709,-13.456019,-1.3782587,-9.234915,-14.701337,-0.4368216,-2.776983,-6.1216784,-5.2316403,-2.22695,2.4652853,-5.3392324,-0.7393457,-1.153941,-5.7247715,0.09412845507218845,sad
Actor_09,03-01-03-01-02-02-09.wav,-686.3137,87.54293,-0.9497287,10.884496,10.358189,16.295143,0.44240752,-0.55293816,-4.8674116,-9.224182,-3.4825099,3.8011088,-1.9972248,-3.8634393,-2.4812636,3.1937728,-0.4211519,-3.3087502,1.3999634,-0.6009236,0.06399479965490798,happy
Actor_15,03-01-07-02-02-02-15.wav,-586.0335,75.668976,-0.22507519,12.63458,2.7934823,20.797981,-5.730082,5.129789,-3.508673,-2.972696,0.5896524,4.180971,-2.7554684,0.5922756,0.6880588,1.4098366,-2.766487,4.272286,2.3785,-3.7330735,0.061598327262269936,disgust
Actor_17,03-01-08-01-01-01-17.wav,-585.49945,56.989544,-2.827146,11.749994,0.46559983,12.728949,-2.207777,6.59442,-3.1979733,-2.5471997,-2.6253102,-0.5026401,0.5696581,-3.9678638,-2.6052563,2.8547225,-1.0227664,-0.28986263,0.23519564,-0.5467709,0.0613250732421875,surprised
Actor_10,03-01-03-01-01-01-10.wav,-518.85535,58.90859,-3.3557403,-0.7246906,2.3584414,6.758806,-9.757604,-1.1889898,-8.046124,-10.20984,-3.7230814,-2.2465975,-4.26627,-5.0684185,-4.0278945,-2.4010208,-6.1317286,-1.6429406,-3.2419395,-4.1243467,0.10819659479483283,happy
Actor_02,03-01-02-02-02-02-02.wav,-676.8966,63.290787,-2.5447514,9.512606,-5.238165,4.0801325,-8.802563,2.9575653,-12.019953,-4.360211,-5.64748,-0.8800453,-4.214632,-6.154083,-8.509313,-4.769709,-1.836824,-5.110971,-6.5349493,-2.177251,0.06366933847402598,calm
Actor_13,03-01-07-02-01-02-13.wav,-654.8556,79.63393,6.2885857,13.829747,4.540806,10.025559,-3.636409,2.1551397,-6.6590767,-2.1361442,-3.177771,0.18994956,1.0370353,-1.6207577,-0.46474922,4.3340874,-3.393787,-2.2774353,2.4496408,-1.8707086,0.059488932291666664,disgust
Actor_24,03-01-08-02-01-02-24.wav,-575.84576,53.281605,-21.947102,5.0561132,-12.553357,-2.4945269,-20.61461,-6.2464523,-10.795346,-8.800463,-2.9595833,-1.2843934,-4.4445095,-0.16287759,1.2129755,-3.2039673,-3.0953982,3.087579,-4.220087,-1.774238,0.08803593121648794,surprised
Actor_08,03-01-07-02-02-01-08.wav,-682.11255,66.412796,11.978668,20.292313,5.122791,13.1235285,-6.246447,4.137274,-5.933222,-3.9023027,-1.0801928,-2.5178928,-4.8983216,1.3068831,0.3248424,-2.1700518,-0.49444702,0.11087806,-3.2529054,-2.089382,0.07069505653490028,disgust
Actor_12,03-01-07-01-01-01-12.wav,-645.41064,75.00698,-5.6455984,11.208323,5.156332,7.834976,-6.709151,0.78433585,-9.7491455,-7.461309,2.1923084,1.2250931,-5.925898,-2.5805385,0.33204305,-4.2858334,-2.4961278,2.0799158,-4.4018846,-4.7206945,0.060875178062678066,disgust
Actor_16,03-01-08-02-02-01-16.wav,-538.68353,53.07105,-7.990158,1.0590999,-5.0612965,1.435333,-16.121513,-7.4946203,-11.9467745,-6.2145114,-7.865437,-1.7555795,-9.163767,-5.3163013,-2.1353269,-2.5693362,-6.042194,-2.5666142,-6.058301,-3.3246815,0.09534165111940299,surprised
Actor_25,03-01-08-02-02-01-25.wav,-163.07887,44.19272,16.877478,4.405373,8.815859,-1.8193979,-9.159903,-7.8751655,-6.4301224,-2.5514424,-4.897935,-4.080704,-2.7478273,-3.1359913,-3.4871926,-4.6442566,-5.3292246,-6.251052,-6.1959643,-4.744961,0.20836530412946427,surprised
Actor_09,03-01-03-02-02-01-09.wav,-498.84366,60.077618,-13.457317,5.9213457,0.9722333,14.555322,-8.644185,-5.4394503,-5.415175,-5.7204165,-10.8357935,0.5122413,-3.4320214,-4.53561,-1.7635025,-0.6279665,2.3727708,-4.151867,-1.8668613,0.91380143,0.07097568796641791,happy
Actor_07,03-01-04-01-02-01-07.wav,-739.6853,87.9206,12.172471,17.540768,1.3879095,15.421913,-5.589661,4.006968,-7.7555585,-7.3176165,-2.3549864,-1.4693485,-3.1007814,-4.076531,-2.2937458,2.679268,-6.0024123,-1.4332788,3.0113947,-4.0951157,0.05891289768448795,sad
Actor_20,03-01-03-02-02-02-20.wav,-451.6976,33.00361,-31.087868,-9.28182,-17.63661,-8.280524,-19.200191,-9.28755,-11.010072,-13.475285,-2.4997864,0.5580266,2.015046,9.045076,6.9874926,4.7845945,3.8943226,-3.2234251,-8.208612,-1.0537888,0.08230625897988506,happy
